,id,miles,price,state,year,capacity,Certified,gearbox,dwheel,ext,int,name,powertrain,brand,model
327,685839152,73410,12995,TX,2006,4.2,0,auto,AWD,Quartz Gray Metallic,Mojave,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
328,696983054,73423,32672,NJ,2014,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
329,696479441,73425,18900,MO,2009,4.2,0,auto,AWD,Gray,,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
330,699813318,73901,33989,NY,2014,3.0,0,auto,AWD,Blue,Beige,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
331,692818726,74295,25995,NJ,2011,4.2,0,auto,AWD,Black,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
332,692807911,74295,25995,NJ,2011,4.2,0,auto,AWD,Black,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
333,694111857,74355,31556,NY,2013,3.0,0,auto,AWD,Night Blue Pearl,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
334,697999506,74379,31999,GA,2013,4.0,0,auto,AWD,Black,,Used 2013 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
335,694843003,75115,20995,CO,2009,4.2,0,auto,AWD,Black,Black,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
336,699831468,75293,29950,MO,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
337,699172674,75801,9749,PA,2005,4.2,0,auto,AWD,Tan,Black,Used 2005 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
338,697823046,75850,11995,VA,2005,4.2,0,auto,AWD,Black,Black,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
339,682446986,76422,18239,GA,2009,4.2,0,auto,AWD,Night Blue Pearl,Espresso Brown,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
340,682152284,76422,18239,GA,2009,4.2,0,auto,AWD,Night Blue Pearl,Espresso Brown,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
341,686184315,76469,19990,MD,2010,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2010 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
342,682235530,76514,32995,PA,2013,4.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
343,695943450,76808,15997,CA,2008,4.2,0,auto,AWD,Black,,Used 2008 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
344,699951758,77300,13900,NY,2006,4.2,0,auto,AWD,White,BEIGE,Used 2006 Audi A8 4.2 quattro,6 speed automatic | AWD,Audi,A8
345,700470765,77475,30990,FL,2011,,0,auto,AWD,Black,,Used 2011 Audi A8,8-Speed Automatic | AWD,Audi,A8
346,699637300,77940,22990,IN,2011,4.2,0,auto,AWD,Black,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
347,700371250,78450,20995,NJ,2010,4.2,0,auto,AWD,Black,Tan,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
348,688410814,78517,18990,MD,2009,4.2,0,auto,AWD,Night Blue Pearl,Brown,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
349,128453737,78745,9998,NY,2004,4.2,0,auto,AWD,Gray,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
350,664200686,79025,69500,VT,2014,6.3,0,auto,AWD,Ibis White,Black,Used 2014 Audi A8 L W12 6.3,8-Speed Automatic | AWD,Audi,A8
351,671080351,79100,15999,CA,2009,4.2,0,auto,AWD,Night Blue Pearl,Espresso Brown,Used 2009 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
352,697772302,79156,28990,FL,2011,4.2,0,auto,AWD,Black,,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
353,697056187,79187,23970,GA,2011,4.2,0,auto,AWD,Blue,Tan,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
354,697399252,79233,27333,VA,2011,,0,auto,AWD,Quartz Gray Metallic,Titanium Grey,Used 2011 Audi A8 Quattro,Automatic | AWD,Audi,A8
355,698200664,79311,18597,IL,2009,4.2,0,auto,AWD,Gray,Cardamon Beige,Used 2009 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
356,698848745,79342,27985,IL,2012,4.2,0,auto,AWD,Oolong Grey Metallic,Titanium,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
357,698117102,79654,29850,IN,2011,4.2,0,auto,AWD,Gray,Nougat Brown,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
358,697879478,80170,27999,IL,2011,4.2,0,auto,AWD,White,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
359,697805513,80328,16995,IL,2006,,0,auto,AWD,Night Blue Pearl,Black,Used 2006 Audi A8 W12 quattro,6-Speed Automatic | AWD,Audi,A8
360,695824163,80437,24995,TX,2013,3.0,0,auto,AWD,Black,Black,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
361,700405921,80450,14950,VA,2007,4.2,0,auto,AWD,Brilliant Black,Black,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
362,684381277,81293,25990,FL,2013,3.0,0,auto,AWD,Gray,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
363,690629103,82197,30900,NJ,2014,4.0,0,auto,AWD,Gray,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
364,696924901,83506,29999,OH,2014,3.0,0,auto,AWD,Night Blue Pearl,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
365,695206675,83629,26951,IL,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
366,696670357,83811,25990,IN,2011,4.2,0,auto,AWD,Blue,,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
367,700652606,84240,25995,PA,2011,4.2,0,auto,AWD,Brown,Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
368,697277699,84286,32865,TN,2014,4.0,0,auto,AWD,Brilliant Black,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
369,697787106,84500,25995,CO,2011,4.2,0,auto,AWD,Black,Brown,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
370,698332315,84929,5999,NJ,2002,4.2,0,auto,AWD,Black,Saber Black,Used 2002 Audi A8 4.2 quattro L,5-Speed Automatic | AWD,Audi,A8
371,694567113,84990,10420,TX,2005,4.2,0,auto,AWD,White,Platinum,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
372,689303485,85482,16995,OH,2009,4.2,0,auto,AWD,Black,Tan,Used 2009 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
373,700499144,85820,24980,CA,2011,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
374,695058704,85830,24999,NY,2012,4.2,0,auto,AWD,Black,Velvet Beige,Used 2012 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
375,688033884,86552,18999,NV,2010,4.2,0,auto,AWD,Gray,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
376,697422352,87307,11985,OH,2007,4.2,0,auto,AWD,Sebring Silver Metallic,Black,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
377,692834865,87470,12990,TX,2006,4.2,0,auto,AWD,Black,Tan,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
378,698201714,87524,24400,TX,2011,4.2,0,auto,AWD,Black,Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
379,699124831,87957,24695,MI,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
380,700414943,88338,9777,CA,2004,4.2,0,auto,AWD,Sebring Silver Metallic,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
381,684980508,88764,18941,IL,2010,4.2,0,auto,AWD,Quartz Gray Metallic,Amaretto,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
382,686060232,89395,12995,TX,2007,4.2,0,auto,AWD,Black,Black,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
383,700493714,89431,26989,IL,2011,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
384,699289788,89703,11999,NJ,2006,4.2,0,auto,AWD,Silver,Gray,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
385,700183362,89891,24500,CA,2011,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
386,685079228,90127,7988,TX,2004,4.2,0,auto,AWD,Silver,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
387,698909370,90590,15588,TX,2008,4.2,0,auto,AWD,Oyster Gray Metallic,Black,Used 2008 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
388,695959697,90653,27995,NJ,2013,4.0,0,auto,AWD,Emerald Black Metallic,Silk Beige,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
389,685426032,90798,22877,VA,2011,4.2,0,auto,AWD,Black,Beige,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
390,694256482,91304,16995,NJ,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
391,700234599,92036,23995,TX,2011,4.2,0,auto,AWD,Emerald Black Metallic,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
392,699868475,92401,18995,VA,2009,4.2,0,auto,AWD,Oyster Gray Metallic,Cardamon Beige,Used 2009 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
393,699481384,92672,23995,CT,2011,4.2,0,auto,AWD,Black,Nougat Brown,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
394,673605253,92934,7500,IL,2000,4.2,0,auto,AWD,Diamond White,Black,Used 2000 Audi A8 4.2 quattro L,5 speed automatic | AWD,Audi,A8
395,695255943,94905,11995,TX,2007,4.2,0,auto,AWD,Silver,Black,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
396,677996267,95642,15000,MI,2008,4.2,0,auto,AWD,Black,Black,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
397,690602206,95958,21955,MA,2011,,0,auto,AWD,Quartz Gray Metallic,Black,Used 2011 Audi A8 Quattro,8-Speed Automatic | AWD,Audi,A8
398,692229129,96528,13642,NJ,2008,4.2,0,auto,AWD,Brilliant Black,Espresso Brown,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
399,689251343,97391,9995,TX,2004,4.2,0,auto,AWD,Green,Brown,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
400,698805137,97467,23970,OH,2012,4.2,0,auto,AWD,Ice Silver Metallic,,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
401,696057992,97551,10895,NJ,2007,4.2,0,auto,AWD,Northern Blue Pearl,Cognac,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
402,699893336,97794,25850,IL,2011,4.2,0,auto,AWD,Ibis White,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
403,676063084,98067,11250,TX,2006,4.2,0,auto,AWD,Brilliant Black,Sand Beige,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
404,697157037,98201,26480,NJ,2012,4.2,0,auto,AWD,Oolong Grey Metallic,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
405,700694812,100698,15000,NJ,2008,4.2,0,auto,AWD,Ice Silver Metallic,Black,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
406,699263727,101408,12980,CA,2008,4.2,0,auto,AWD,Night Blue Pearl,Espresso Brown,Used 2008 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
407,700126057,102413,6900,NJ,2005,4.2,0,auto,AWD,Gray,Platinum,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
408,699161810,102752,6900,CT,2004,4.2,0,auto,AWD,Blue,,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
409,699793486,102787,29900,IN,2013,4.0,0,auto,AWD,Black,Balao Brown,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
410,692718066,103400,21849,VA,2011,4.2,0,auto,AWD,Havanna Black Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
411,693956934,104235,10390,CO,2006,4.2,0,auto,AWD,Akoya Silver Metallic,Black,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
412,696821913,104610,11495,VA,2006,4.2,0,auto,AWD,Blue,Black,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
413,690413067,104700,10995,CA,2006,4.2,0,auto,AWD,Brilliant Black,Brown,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
414,699943985,104914,25595,MA,2011,4.2,0,auto,AWD,Ice Silver Metallic,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
415,696074804,105907,13499,WA,2007,4.2,0,auto,AWD,Ibis White,,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
416,700421855,106406,9990,PA,2006,4.2,0,auto,AWD,Black,Black,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
417,696480907,107014,23441,VA,2012,4.2,0,auto,AWD,Black,,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
418,700408391,107642,14950,IL,2008,4.2,0,auto,AWD,Black,Amaretto,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
419,697772778,108183,21995,KY,2008,,0,auto,AWD,Black,Tan,Used 2008 Audi A8 W12 quattro,6-Speed Automatic | AWD,Audi,A8
420,697386748,108350,26995,NJ,2014,4.0,0,auto,AWD,Ice Silver Metallic,Black,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
421,700327617,108670,9400,IL,2005,4.2,0,auto,AWD,Gray,Gray,Used 2005 Audi A8 L 4.2 quattro,6 speed automatic | AWD,Audi,A8
422,678720806,109523,19995,OH,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
423,700612184,110310,23998,AZ,2011,4.2,0,auto,AWD,Emerald Black Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
424,698741144,110990,8995,NJ,2006,4.2,0,auto,AWD,Sebring Silver Metallic,Platinum,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
425,698626065,111642,18999,IN,2008,4.2,0,auto,AWD,Black,Tan,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
426,698543448,111952,25995,NJ,2012,4.2,0,auto,AWD,Black,Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
427,696524382,113538,24500,TX,2011,4.2,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
428,696538620,114629,12985,IL,2007,4.2,0,auto,AWD,Brilliant Black,Brown,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
429,700379434,118419,25980,IL,2013,3.0,0,auto,AWD,Phantom Black Pearl,Black,Used 2013 Audi A8 3.0T quattro,8-Speed Automatic | AWD,Audi,A8
430,700471471,119068,10795,MA,2005,4.2,0,auto,AWD,Blue Pearl,Platinum,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
431,700311682,119199,13900,NJ,2008,4.2,0,auto,AWD,Brilliant Black,Tan,Used 2008 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
432,696305905,119360,6990,FL,2005,4.2,0,auto,AWD,White,Platinum,Used 2005 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
433,700245602,121333,11994,OH,2007,4.2,0,auto,AWD,Brilliant Black,,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
434,691504646,121624,14485,MI,2008,4.2,0,auto,AWD,Silver,Black,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
435,698650827,125656,11950,MO,2008,4.2,0,auto,AWD,Brilliant Black,Cognac,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
436,696022529,125797,9495,NV,2005,4.2,0,auto,AWD,Gray,Black,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
437,700040043,125867,9888,CA,2006,4.2,0,auto,AWD,Night Blue Pearl,Cognac,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
438,691419523,127936,7995,IN,2005,4.2,0,auto,AWD,Akoya Silver Metallic,Black,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
439,672190011,128656,9900,OH,2006,4.2,0,auto,AWD,Oyster Gray Metallic,Sand Beige,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
440,700600126,128865,10990,TN,2007,4.2,0,auto,AWD,Black,Saddle,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
441,699270499,132816,8995,TX,2005,4.2,0,auto,AWD,Night Blue Pearl,Sand Beige,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
442,699888430,132983,8999,GA,2005,4.2,0,auto,AWD,Atlas Gray Metallic,,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
443,699675310,137146,11918,OH,2007,4.2,0,auto,AWD,Silver,,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
444,700470265,137233,12999,WA,2004,4.2,0,auto,AWD,Blue,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
445,690767802,138512,8626,OH,2006,4.2,0,auto,AWD,Blue,Tan,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
446,699708722,140808,7989,IL,2004,4.2,0,auto,AWD,Brilliant Black,Saddle,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
447,623183501,143592,6495,NJ,2004,4.2,0,auto,AWD,Irish Green Pearl,Beige / Light Beige,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
448,700308393,143865,19995,PA,2011,4.2,0,auto,AWD,Black,Black,Used 2011 Audi A8 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
449,689312766,144036,11990,IN,2009,4.2,0,auto,AWD,Quartz Gray Metallic,Black,Used 2009 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
450,697392645,149966,9500,GA,2006,4.2,0,auto,AWD,Black,Black,Used 2006 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
451,666654128,151785,5995,IL,2005,4.2,0,auto,AWD,Platinum Beige Pearl,Platinum,Used 2005 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
452,697169706,157566,6950,IL,2004,4.2,0,auto,AWD,Black,Black,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
453,699420250,158691,10799,OH,2008,4.2,0,auto,AWD,Silver,Gray,Used 2008 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
454,695914726,160188,7989,AZ,2006,4.2,0,auto,AWD,Silver,,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
455,696720423,162592,8495,NE,2007,4.2,0,auto,AWD,Sebring Silver Metallic,Black,Used 2007 Audi A8 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
456,695792515,177632,5799,NJ,2004,4.2,0,auto,AWD,Black,,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
457,681676334,198272,7995,UT,2007,4.2,0,auto,AWD,Silver,Gray,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
458,698433688,4604,63995,SC,2016,3.0,1,auto,AWD,Monsoon Gray Metallic,Black,Certified 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
459,686384428,5911,65488,NY,2016,3.0,0,auto,AWD,Mythos Black Metallic,Black,Used 2016 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
460,697675635,7304,72000,CA,2017,3.0,0,auto,AWD,Mythos Black Metallic,Nougat Brown,Used 2017 Audi A8 L 3.0T,Automatic with Tiptronic | AWD,Audi,A8
461,699227036,23020,45995,PA,2014,3.0,0,auto,AWD,Ibis White,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
462,696358906,25027,56800,CA,2016,3.0,0,auto,AWD,Brilliant Black,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
463,697846475,31141,50943,CT,2014,4.0,1,auto,AWD,Phantom Black Pearl Effect,Black,Certified 2014 Audi A8 L 4.0T,8-Speed Automatic w/OD | AWD,Audi,A8
464,700337263,33497,44996,NJ,2014,3.0,0,auto,AWD,Ice Silver Metallic,Black,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
465,697311468,37677,41991,CA,2014,3.0,1,auto,AWD,Moonlight Blue Metallic,Velvet Beige,Certified 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
466,699722178,39784,38897,VA,2013,3.0,0,auto,AWD,Black,,Used 2013 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
467,698748159,40463,42991,LA,2013,4.0,0,auto,AWD,Phantom Black Pearl,Titanium Gray,Used 2013 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
468,698158041,41435,33750,GA,2014,3.0,0,auto,AWD,Gold,Nougat Brown,Used 2014 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
469,699205774,43859,43991,LA,2014,4.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2014 Audi A8 4.0T,8-Speed Automatic | AWD,Audi,A8
470,690972910,44395,42988,CA,2014,4.0,0,auto,AWD,Black,Beige,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
471,699317096,54237,33995,NY,2012,4.2,0,auto,AWD,Oolong Gray Metallic,Nougat Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
472,697809481,59799,38900,KS,2014,3.0,0,auto,AWD,Havanna Black Metallic,Nougat Brown,Used 2014 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
473,691471999,61231,36988,CA,2014,4.0,0,auto,AWD,White,,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
474,695848539,64563,38800,CA,2014,4.0,0,auto,AWD,Black,Titanium Gray,Used 2014 Audi A8 L 4.0T,8-Speed Automatic | AWD,Audi,A8
475,678166002,70009,28788,CA,2012,4.2,0,auto,AWD,Emerald Black Metallic,Balao Brown,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
476,699897974,73280,38000,OR,2012,4.2,0,auto,AWD,Phantom Black Pearl,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
477,699490988,74137,4999,NJ,2001,4.2,0,auto,AWD,Black,Black,Used 2001 Audi A8 4.2 quattro,5-Speed Automatic | AWD,Audi,A8
478,695492298,75839,25994,CO,2012,4.2,0,auto,AWD,Silver,Black,Used 2012 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
479,700248255,78703,30900,TX,2012,4.2,0,auto|manual,AWD,Phantom Black Pearl Effect,Nougat Brown,Used 2012 Audi A8 L 4.2,8-Speed Automatic w/Manual Shift | AWD,Audi,A8
480,698178381,80921,26745,MD,2011,4.2,0,auto,AWD,Oolong Gray Metallic,Black,Used 2011 Audi A8 L 4.2 quattro,8-Speed Automatic | AWD,Audi,A8
481,692065464,103586,12999,TN,2006,4.2,0,auto,AWD,Night Blue Pearl,Sand Beige,Used 2006 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
482,698066976,111184,15487,IL,2009,4.2,0,auto,AWD,Ice Silver Metallic,Black,Used 2009 Audi A8 4.2,6-Speed Automatic | AWD,Audi,A8
483,698520940,116744,10995,CA,2007,4.2,0,auto,AWD,Gray,Brown,Used 2007 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
484,696625110,124446,15950,KS,2010,4.2,0,auto,AWD,Black,Black,Used 2010 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
485,700424743,140624,6499,CA,2004,4.2,0,auto,AWD,Platinum Beige Pearl,Beige,Used 2004 Audi A8 L 4.2 quattro,6-Speed Automatic | AWD,Audi,A8
486,698835492,190067,4895,FL,2008,4.2,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2008 Audi A8 L 4.2 quattro,Monsoon Gray Metallic (ext) | Black (int),Audi,A8
487,698429282,8500,71982,OH,2017,3.0,1,auto,AWD,Oolong Gray Metallic,Black,Certified 2017 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
488,649725029,10400,53368,NY,2015,3.0,0,auto,AWD,Phantom Black Pearl,Nougat Brown,Used 2015 Audi A8 3.0T,8-Speed Automatic | AWD,Audi,A8
489,697413893,12773,59769,VA,2016,3.0,0,auto,AWD,Monsoon Gray Metallic,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
490,698561899,12931,64992,TX,2016,3.0,1,auto,AWD,Glacier White Metallic,Velvet Beige,Certified 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
491,695805385,15565,53997,NV,2016,3.0,0,auto,AWD,Brilliant Black,Black,Used 2016 Audi A8 L 3.0T,8-Speed Automatic | AWD,Audi,A8
