,id,miles,name,powertrain,price,state,brand,model,year,capacity,Certified,strange_pt2,gearbox,dwheel,ext,int
728,677720076,71935,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,13890,NJ,lexus,GS,2008,,0,0,auto,AWD,Smoky Granite Mica,Black
729,694589058,71937,Used 2007 Lexus GS 350,6-Speed Automatic | AWD,13895,NC,lexus,GS,2007,,0,0,auto,AWD,Blue Onyx Pearl,Cashmere
730,698916961,72215,Used 2007 Lexus GS 350,6-Speed Automatic w/OD | AWD,15995,KS,lexus,GS,2007,,0,0,auto,AWD,Black,
731,698090037,72268,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,18444,VA,lexus,GS,2011,,0,0,auto,AWD,Navy Blue,Parchment
732,679527931,72323,Used 2011 Lexus GS 350 Base,6-Speed Automatic | RWD,17995,KS,lexus,GS,2011,,0,0,auto,RWD,Black,Parchment
733,699321872,72643,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23888,CA,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
734,693933794,72875,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,26598,CA,lexus,GS,2013,,0,0,auto,RWD,Gray,
735,700165617,72924,Used 2007 Lexus GS 350,6-Speed Automatic | AWD,12877,NJ,lexus,GS,2007,,0,0,auto,AWD,Black Sapphire,Cashmere
736,696375629,73110,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,24799,NY,lexus,GS,2013,,0,0,auto,AWD,Black,Black
737,700070245,73285,Used 2011 Lexus GS 350 Base,6-Speed Automatic | AWD,18990,MA,lexus,GS,2011,,0,0,auto,AWD,Gray,Black
738,695135678,73552,Used 2009 Lexus GS 450h 450h,Variable | RWD,15999,GA,lexus,GS,2009,,0,0,,RWD,Silver,
739,697967796,73655,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,26590,TX,lexus,GS,2013,,0,0,auto,RWD,Pearl,Black
740,695792099,73845,Used 2007 Lexus GS 350,6-Speed Automatic | AWD,14900,NJ,lexus,GS,2007,,0,0,auto,AWD,Pearl White,Ash
741,698233523,74185,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,24965,AL,lexus,GS,2013,,0,0,auto,AWD,Gray,
742,699518683,74279,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,20995,NC,lexus,GS,2013,,0,0,auto,AWD,Silver,Black
743,698185495,75680,Used 2009 Lexus GS 350,6-Speed Automatic | RWD,15999,TX,lexus,GS,2009,,0,0,auto,RWD,Mercury Metallic,Charcoal
744,665424793,75742,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,15900,VA,lexus,GS,2008,,0,0,auto,AWD,Black,
745,694534726,76112,Used 2008 Lexus GS 350,6-Speed Automatic | RWD,14990,CA,lexus,GS,2008,,0,0,auto,RWD,Black Sapphire Pearl,Black
746,700384088,76184,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,22981,VA,lexus,GS,2013,,0,0,auto,AWD,Black,Brown
747,698847177,76230,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,25000,MO,lexus,GS,2013,,0,0,auto,RWD,Obsidian Black,Black
748,673547308,76413,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,16900,IL,lexus,GS,2008,,0,0,auto,AWD,Smoky Granite Mica,Black
749,699783064,76662,Used 2008 Lexus GS 350,6-Speed Automatic | AWD,15990,NY,lexus,GS,2008,,0,0,auto,AWD,Red,Tan
750,699053209,76814,Used 2004 Lexus GS 430,5-Speed Automatic | RWD,9998,NJ,lexus,GS,2004,,0,0,auto,RWD,Black Onyx,Light Charcoal
751,693189240,77461,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,22390,OH,lexus,GS,2013,,0,0,auto,AWD,Liquid Platinum,Black
752,699421259,77604,Used 2006 Lexus GS 300,6-Speed Automatic | AWD,12702,WI,lexus,GS,2006,,0,0,auto,AWD,Silver,
753,698897027,77907,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,24990,MO,lexus,GS,2013,,0,0,auto,AWD,Red,Black
754,698293667,77939,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,18375,NY,lexus,GS,2013,,0,0,auto,RWD,Gray,Beige
755,699533829,78251,Used 2006 Lexus GS 300,6-Speed Automatic | RWD,14991,AZ,lexus,GS,2006,,0,0,auto,RWD,Glacier Frost Mica,Ash
756,692257725,78703,Used 2010 Lexus GS 350,6-Speed Automatic | AWD,16985,IL,lexus,GS,2010,,0,0,auto,AWD,Obsidian Black,Parchment
757,697995774,78752,Used 2013 Lexus GS 350 Base,6-Speed Automatic | AWD,23985,OH,lexus,GS,2013,,0,0,auto,AWD,Starfire Pearl,Flaxen
758,690462780,79348,Used 2010 Lexus GS 350,6-Speed Automatic | AWD,15395,VA,lexus,GS,2010,,0,0,auto,AWD,Gray,Black
759,699904561,79758,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,23354,TX,lexus,GS,2013,,0,0,auto,RWD,Riviera Red,Light Gray
760,674644545,79968,Used 2006 Lexus GS 300,6-Speed Automatic | RWD,12900,GA,lexus,GS,2006,,0,0,auto,RWD,Chardonnay Pearl,Cashmere
761,698606792,80117,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,21470,GA,lexus,GS,2013,,0,0,auto,RWD,Black,Black
762,698909274,80189,Used 2010 Lexus GS 350,6-Speed Automatic | AWD,17295,VA,lexus,GS,2010,,0,0,auto,AWD,Matador Red Mica,Black
763,679980394,80981,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,21993,FL,lexus,GS,2013,,0,0,auto,RWD,Nebula Gray Pearl,Black
764,699287905,81598,Used 2013 Lexus GS 350 Base,6-Speed Automatic | RWD,22960,GA,lexus,GS,2013,,0,0,auto,RWD,Black,Brown
765,679307253,81609,Used 2014 Lexus GS 350 Base,8-Speed Automatic | RWD,23995,IL,lexus,GS,2014,,0,0,auto,RWD,Black,Brown
766,698276324,82224,Used 2007 Lexus GS 350,6-Speed Automatic w/OD | AWD,14998,IL,lexus,GS,2007,,0,0,auto,AWD,Smoky Granite Mica,Black
