,id,looking,miles,name,powertrain,price,state
190,680225070,Graphite Luster Metallic (ext) | Ebony (int),15485,Used 2015 Acura TLX Tech,8-Speed Automatic with Auto-Shift | FWD,24990,TX
191,679548877,Crystal Black Pearl (ext),15693,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,29477,AZ
192,699212364,Graphite Luster Metallic (ext) | Ebony (int),15820,Used 2015 Acura TLX V6 Advance,9-Speed Automatic w/OD | FWD,29999,NJ
193,679168453,Crystal Black Pearl (ext) | Ebony (int),16107,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,29998,TN
194,699194261,Black Copper Pearl (ext) | Tan (int),16496,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,24900,TX
195,700537301,Bellanova White Pearl (ext) | Greystone (int),16581,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,28788,KS
196,698408834,Graphite Luster Metallic (ext),16738,Certified 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,29000,TX
197,699665980,Crystal Black Pearl (ext) | Ebony (int),16850,Certified 2015 Acura TLX Base,Automatic | FWD,24000,TX
198,688114850,Fathom Blue Pearl (ext),16969,Used 2015 Acura TLX V6,9-Speed Automatic | FWD,19999,CO
199,695906039,White (ext) | Espresso (int),17000,Used 2015 Acura TLX V6 Advance,9-Speed Automatic | FWD,31900,KS
200,699183378,Fathom Blue Pearl (ext) | Graystone (int),17687,Certified 2016 Acura TLX V6 Advance,9-Speed Automatic | FWD,33500,KS
201,700636730,White (ext) | Brown (int),17790,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | FWD,27991,GA
202,697338070,Crystal Black Pearl (ext) | Black (int),17817,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,30499,CO
203,687239591,Brown (ext) | Maroon (int),18167,Used 2016 Acura TLX Base,8-Speed Automatic with Auto-Shift | FWD,23837,FL
204,697243971,White (ext) | Brown (int),18197,Used 2015 Acura TLX V6 Tech,9-Speed Automatic | AWD,28595,OH
205,696684001,Graphite Luster Metallic (ext) | Espresso (int),18243,Used 2016 Acura TLX,8-Speed Automatic with Auto-Shift | FWD,26598,NC
